post_time,likes,comments,shares,love,support,wow,haha,anger,sorry,words,has_image,fetched_time
01/01/2019 13:00:40,1620,178,0,0,0,0,0,0,0,133,True,
31/12/2018 12:00:01,9323,173,702,0,0,0,0,0,0,38,True,
29/12/2018 10:40:05,2647,312,0,0,0,0,0,0,0,59,True,
28/12/2018 18:00:01,1060,23,90,0,0,0,0,0,0,71,True,
25/12/2018 14:00:01,457,24,39,0,0,0,0,0,0,26,True,
25/12/2018 10:30:19,1700,45,0,0,0,0,0,0,0,44,True,
24/12/2018 14:45:48,2815,483,0,0,0,0,0,0,0,30,True,
21/12/2018 09:23:44,806,27,0,0,0,0,0,0,0,43,True,
21/12/2018 08:30:08,1705,374,0,0,0,0,0,0,0,23,True,
18/12/2018 09:00:57,1059,57,0,0,0,0,0,0,0,44,True,
17/12/2018 10:52:31,263,48,0,0,0,0,0,0,0,25,True,
15/12/2018 20:33:06,1637,747,221,0,0,0,0,0,0,14,False,
13/12/2018 18:00:01,707,51,138,0,0,0,0,0,0,46,True,
13/12/2018 16:17:02,729,124,0,0,0,0,0,0,0,12,True,
07/12/2018 15:05:07,1027,311,306,0,0,0,0,0,0,46,False,
07/12/2018 12:00:02,427,102,260,0,0,0,0,0,0,42,True,
07/12/2018 08:00:18,562,41,0,0,0,0,0,0,0,139,True,
04/12/2018 07:30:36,2150,90,0,0,0,0,0,0,0,19,False,
01/12/2018 14:38:33,683,113,0,0,0,0,0,0,0,27,True,
30/11/2018 11:30:01,1071,115,106,0,0,0,0,0,0,35,True,
29/11/2018 16:00:02,1342,45,120,0,0,0,0,0,0,49,True,
27/11/2018 10:30:01,1301,35,67,0,0,0,0,0,0,34,True,
27/11/2018 09:30:01,808,82,0,0,0,0,0,0,0,120,True,
25/11/2018 15:58:58,2563,1199,1199,0,0,0,0,0,0,24,False,
24/11/2018 20:00:02,550,19,47,0,0,0,0,0,0,25,True,
16/11/2018 10:04:30,1072,227,0,0,0,0,0,0,0,108,True,
16/11/2018 09:30:01,587,411,0,0,0,0,0,0,0,12,False,
14/11/2018 22:57:38,1511,335,0,0,0,0,0,0,0,33,True,
14/11/2018 13:36:53,589,134,0,0,0,0,0,0,0,9,True,
07/11/2018 20:00:20,835,287,0,0,0,0,0,0,0,64,True,
07/11/2018 14:30:17,1253,186,0,0,0,0,0,0,0,79,True,
07/11/2018 10:30:00,825,80,184,0,0,0,0,0,0,150,False,
07/11/2018 08:00:09,1049,95,0,0,0,0,0,0,0,25,True,
06/11/2018 08:30:04,2605,672,885,0,0,0,0,0,0,119,False,
05/11/2018 17:58:42,2127,1525,563,0,0,0,0,0,0,7,False,
05/11/2018 12:23:44,1406,586,941,0,0,0,0,0,0,15,False,
05/11/2018 08:19:32,677,72,174,0,0,0,0,0,0,27,False,
04/11/2018 09:15:44,739,137,0,0,0,0,0,0,0,124,True,
02/11/2018 16:37:21,1009,56,127,0,0,0,0,0,0,86,False,
02/11/2018 14:54:22,1190,193,518,0,0,0,0,0,0,28,False,
02/11/2018 14:00:02,1349,233,301,0,0,0,0,0,0,167,False,
02/11/2018 08:18:41,1500,375,0,0,0,0,0,0,0,76,True,
01/11/2018 08:30:46,6876,3374,0,0,0,0,0,0,0,130,True,
30/10/2018 17:30:42,1618,103,206,0,0,0,0,0,0,55,False,
30/10/2018 09:27:44,1610,251,2336,0,0,0,0,0,0,81,False,
30/10/2018 08:30:55,1179,578,634,0,0,0,0,0,0,55,False,
29/10/2018 16:10:13,1782,693,500,0,0,0,0,0,0,29,False,
29/10/2018 11:30:18,1998,599,544,0,0,0,0,0,0,32,False,
28/10/2018 14:00:23,1124,56,0,0,0,0,0,0,0,127,True,
28/10/2018 08:24:05,1387,203,166,0,0,0,0,0,0,52,False,
27/10/2018 18:30:22,1588,234,0,0,0,0,0,0,0,133,True,
26/10/2018 22:39:51,1539,287,1525,0,0,0,0,0,0,42,False,
26/10/2018 22:27:43,688,176,256,0,0,0,0,0,0,38,False,
26/10/2018 10:20:43,7824,678,0,0,0,0,0,0,0,7,True,
25/10/2018 18:55:57,582,306,143,0,0,0,0,0,0,73,False,
25/10/2018 11:47:28,9281,2068,4956,0,0,0,0,0,0,50,False,
25/10/2018 08:30:15,2483,221,453,0,0,0,0,0,0,14,False,
24/10/2018 11:30:33,2138,107,197,0,0,0,0,0,0,16,False,
24/10/2018 10:30:12,1407,168,397,0,0,0,0,0,0,23,False,
24/10/2018 08:30:05,1058,111,154,0,0,0,0,0,0,19,False,
23/10/2018 18:39:58,1081,88,144,0,0,0,0,0,0,40,False,
22/10/2018 14:22:27,677,75,0,0,0,0,0,0,0,24,True,
21/10/2018 09:30:33,861,173,552,0,0,0,0,0,0,76,False,
21/10/2018 08:56:36,1668,332,0,0,0,0,0,0,0,92,True,
19/10/2018 12:19:17,1190,1541,685,0,0,0,0,0,0,13,False,
18/10/2018 10:30:30,2254,434,1174,0,0,0,0,0,0,41,False,
17/10/2018 09:30:35,8022,791,2237,0,0,0,0,0,0,27,False,
16/10/2018 18:12:17,12434,1427,1820,0,0,0,0,0,0,57,False,
16/10/2018 13:55:07,3176,279,412,0,0,0,0,0,0,52,False,
15/10/2018 09:52:01,2011,2148,5361,0,0,0,0,0,0,146,False,
15/10/2018 09:00:29,657,281,877,0,0,0,0,0,0,20,False,
14/10/2018 09:30:18,1242,970,1773,0,0,0,0,0,0,53,False,
14/10/2018 08:30:48,1115,279,0,0,0,0,0,0,0,139,True,
13/10/2018 19:36:13,4389,1779,4053,0,0,0,0,0,0,127,False,
12/10/2018 11:30:00,560,159,235,0,0,0,0,0,0,25,False,
12/10/2018 09:00:01,1186,814,494,0,0,0,0,0,0,170,False,
11/10/2018 23:58:06,1307,186,0,0,0,0,0,0,0,23,True,
11/10/2018 19:57:35,789,253,204,0,0,0,0,0,0,39,False,
11/10/2018 14:30:01,14983,1540,2486,0,0,0,0,0,0,8,False,
09/10/2018 16:00:01,695,262,324,0,0,0,0,0,0,38,False,
09/10/2018 08:00:19,1171,631,1847,0,0,0,0,0,0,8,False,
08/10/2018 18:39:21,1413,946,1339,0,0,0,0,0,0,63,False,
08/10/2018 18:00:43,992,70,304,0,0,0,0,0,0,60,False,
08/10/2018 08:00:33,728,305,0,0,0,0,0,0,0,9,True,
07/10/2018 08:00:19,1702,334,131,0,0,0,0,0,0,22,False,
06/10/2018 20:00:28,4097,932,0,0,0,0,0,0,0,135,True,
06/10/2018 13:10:30,479,245,414,0,0,0,0,0,0,44,False,
06/10/2018 10:30:38,497,423,115,0,0,0,0,0,0,48,False,
04/10/2018 16:30:38,2574,538,578,0,0,0,0,0,0,117,False,
04/10/2018 13:03:07,337,64,53,0,0,0,0,0,0,30,False,
03/10/2018 16:00:29,2072,365,1783,0,0,0,0,0,0,59,False,
03/10/2018 08:30:08,2435,746,1111,0,0,0,0,0,0,3,False,
02/10/2018 16:00:59,1191,108,205,0,0,0,0,0,0,9,False,
02/10/2018 10:30:14,710,434,802,0,0,0,0,0,0,91,False,
30/09/2018 10:30:00,789,406,619,0,0,0,0,0,0,114,False,
29/09/2018 10:30:46,377,24,0,0,0,0,0,0,0,16,True,
28/09/2018 08:30:22,1468,644,3515,0,0,0,0,0,0,26,False,
27/09/2018 11:00:23,1167,123,656,0,0,0,0,0,0,24,False,
27/09/2018 07:52:41,565,231,434,0,0,0,0,0,0,43,False,
26/09/2018 10:30:01,544,200,356,0,0,0,0,0,0,50,False,
25/09/2018 10:30:01,448,99,199,0,0,0,0,0,0,28,False,
25/09/2018 08:16:35,2790,372,672,0,0,0,0,0,0,52,False,
24/09/2018 20:48:05,970,776,1205,0,0,0,0,0,0,191,False,
24/09/2018 19:15:12,416,371,437,0,0,0,0,0,0,29,False,
24/09/2018 16:27:11,1519,58,0,0,0,0,0,0,0,12,True,
24/09/2018 14:20:53,205,31,38,0,0,0,0,0,0,17,False,
24/09/2018 12:31:29,469,52,83,0,0,0,0,0,0,3,False,
23/09/2018 09:30:23,1776,776,0,0,0,0,0,0,0,86,True,
22/09/2018 11:05:24,921,55,227,0,0,0,0,0,0,23,False,
21/09/2018 17:55:18,382,255,242,0,0,0,0,0,0,134,False,
21/09/2018 14:00:20,956,35,131,0,0,0,0,0,0,28,False,
21/09/2018 12:00:43,15450,1073,29599,0,0,0,0,0,0,41,False,
21/09/2018 09:59:50,1794,560,662,0,0,0,0,0,0,28,False,
20/09/2018 14:46:33,546,415,228,0,0,0,0,0,0,60,False,
20/09/2018 14:00:59,1066,116,349,0,0,0,0,0,0,180,False,
20/09/2018 09:30:41,1942,152,0,0,0,0,0,0,0,125,True,
17/09/2018 12:00:01,2015,102,528,0,0,0,0,0,0,30,False,
16/09/2018 11:54:05,435,69,107,0,0,0,0,0,0,26,False,
16/09/2018 10:30:01,3575,118,0,0,0,0,0,0,0,24,True,
15/09/2018 20:30:00,4215,219,826,0,0,0,0,0,0,16,False,
14/09/2018 13:22:41,492,71,548,0,0,0,0,0,0,66,False,
13/09/2018 18:30:41,415,366,130,0,0,0,0,0,0,38,False,
13/09/2018 13:30:15,624,87,0,0,0,0,0,0,0,82,True,
13/09/2018 11:30:31,632,140,141,0,0,0,0,0,0,41,False,
13/09/2018 10:30:39,1234,53,223,0,0,0,0,0,0,41,False,
10/09/2018 20:48:40,2194,863,415,0,0,0,0,0,0,80,False,
10/09/2018 10:30:31,611,261,754,0,0,0,0,0,0,64,False,
09/09/2018 16:30:30,2994,270,452,0,0,0,0,0,0,38,False,
09/09/2018 09:41:07,380,100,87,0,0,0,0,0,0,9,False,
09/09/2018 07:30:52,981,564,1448,0,0,0,0,0,0,53,False,
08/09/2018 13:30:48,799,188,212,0,0,0,0,0,0,138,False,
07/09/2018 09:30:39,512,46,0,0,0,0,0,0,0,24,True,
06/09/2018 21:32:15,11313,1222,0,0,0,0,0,0,0,109,True,
06/09/2018 11:30:53,1097,69,163,0,0,0,0,0,0,75,False,
04/09/2018 12:30:11,1710,169,242,0,0,0,0,0,0,16,False,
02/09/2018 13:38:11,254,42,0,0,0,0,0,0,0,18,True,
02/09/2018 12:30:54,707,464,1056,0,0,0,0,0,0,48,False,
01/09/2018 21:30:42,1560,215,655,0,0,0,0,0,0,25,False,
01/09/2018 20:07:10,1904,166,0,0,0,0,0,0,0,89,True,
01/09/2018 13:10:31,881,496,1102,0,0,0,0,0,0,81,False,
31/08/2018 14:55:28,1272,56,191,0,0,0,0,0,0,52,False,
31/08/2018 11:15:18,7509,360,0,0,0,0,0,0,0,113,True,
29/08/2018 15:06:19,5437,2011,8739,0,0,0,0,0,0,180,False,
29/08/2018 11:30:17,1500,160,235,0,0,0,0,0,0,19,False,
28/08/2018 11:30:00,1622,93,1135,0,0,0,0,0,0,25,False,
27/08/2018 12:00:07,8852,931,3497,0,0,0,0,0,0,76,False,
24/08/2018 11:30:17,856,237,1070,0,0,0,0,0,0,82,False,
21/08/2018 10:30:01,7775,638,0,0,0,0,0,0,0,72,True,
20/08/2018 10:30:13,7420,746,2288,0,0,0,0,0,0,12,False,
20/08/2018 09:30:00,1807,101,850,0,0,0,0,0,0,51,False,
18/08/2018 20:30:06,2422,287,0,0,0,0,0,0,0,30,True,
17/08/2018 17:51:20,574,87,119,0,0,0,0,0,0,8,False,
17/08/2018 11:30:52,643,61,161,0,0,0,0,0,0,18,False,
16/08/2018 11:52:50,1177,1141,96,0,0,0,0,0,0,3,False,
16/08/2018 11:25:59,1756,51,0,0,0,0,0,0,0,5,True,
16/08/2018 09:30:19,284,101,143,0,0,0,0,0,0,20,False,
15/08/2018 07:30:34,650,239,269,0,0,0,0,0,0,41,False,
14/08/2018 14:30:31,530,92,180,0,0,0,0,0,0,59,False,
14/08/2018 09:30:20,5952,548,2526,0,0,0,0,0,0,40,False,
14/08/2018 08:30:34,4527,1271,0,0,0,0,0,0,0,132,True,
11/08/2018 21:22:11,1926,712,470,0,0,0,0,0,0,35,False,
11/08/2018 10:58:50,571,34,30,0,0,0,0,0,0,21,False,
10/08/2018 09:30:30,4704,572,0,0,0,0,0,0,0,61,True,
10/08/2018 08:00:05,993,244,0,0,0,0,0,0,0,30,True,
08/08/2018 20:36:12,1861,865,2055,0,0,0,0,0,0,28,False,
08/08/2018 13:57:01,828,517,639,0,0,0,0,0,0,19,False,
08/08/2018 10:30:23,2660,696,693,0,0,0,0,0,0,124,False,
07/08/2018 10:30:13,1618,249,352,0,0,0,0,0,0,33,False,
06/08/2018 11:00:18,1832,298,329,0,0,0,0,0,0,37,False,
06/08/2018 09:30:26,544,223,325,0,0,0,0,0,0,35,False,
05/08/2018 12:50:45,465,118,194,0,0,0,0,0,0,33,False,
04/08/2018 23:36:35,428,141,217,0,0,0,0,0,0,24,False,
04/08/2018 20:00:18,1880,1442,169,0,0,0,0,0,0,5,False,
04/08/2018 19:06:34,1762,2067,165,0,0,0,0,0,0,17,False,
03/08/2018 10:30:01,1729,207,0,0,0,0,0,0,0,143,True,
02/08/2018 10:29:29,6245,443,2823,0,0,0,0,0,0,33,False,
31/07/2018 11:00:08,4574,239,1099,0,0,0,0,0,0,63,False,
30/07/2018 09:08:43,1440,120,483,0,0,0,0,0,0,21,False,
30/07/2018 08:30:04,454,143,163,0,0,0,0,0,0,18,False,
29/07/2018 18:30:58,5756,704,2930,0,0,0,0,0,0,29,False,
28/07/2018 12:09:19,3357,237,0,0,0,0,0,0,0,6,True,
26/07/2018 21:26:05,405,100,155,0,0,0,0,0,0,21,False,
25/07/2018 18:07:52,626,88,191,0,0,0,0,0,0,66,False,
25/07/2018 12:30:17,1008,113,136,0,0,0,0,0,0,96,False,
25/07/2018 09:30:38,415,47,66,0,0,0,0,0,0,85,False,
20/07/2018 11:30:49,2235,165,523,0,0,0,0,0,0,115,False,
19/07/2018 14:44:14,753,114,341,0,0,0,0,0,0,25,False,
19/07/2018 10:30:18,272,33,31,0,0,0,0,0,0,66,False,
19/07/2018 09:12:02,824,223,212,0,0,0,0,0,0,32,False,
19/07/2018 08:30:52,410,142,151,0,0,0,0,0,0,38,False,
18/07/2018 11:00:57,9340,1307,9475,0,0,0,0,0,0,38,False,
18/07/2018 09:09:17,1844,289,2903,0,0,0,0,0,0,140,False,
17/07/2018 11:00:56,2216,522,764,0,0,0,0,0,0,21,False,
17/07/2018 08:30:07,3318,896,863,0,0,0,0,0,0,145,False,
16/07/2018 11:13:03,2704,524,692,0,0,0,0,0,0,34,False,
16/07/2018 11:00:46,146,68,51,0,0,0,0,0,0,24,False,
16/07/2018 08:00:01,834,189,214,0,0,0,0,0,0,16,False,
14/07/2018 23:55:11,484,62,0,0,0,0,0,0,0,4,True,
14/07/2018 20:30:49,2713,244,1370,0,0,0,0,0,0,7,False,
14/07/2018 18:27:23,570,96,405,0,0,0,0,0,0,16,False,
13/07/2018 13:47:29,847,67,0,0,0,0,0,0,0,40,True,
13/07/2018 09:30:30,267,31,62,0,0,0,0,0,0,93,False,
13/07/2018 08:30:42,734,345,619,0,0,0,0,0,0,130,False,
13/07/2018 07:00:01,2155,395,502,0,0,0,0,0,0,48,False,
12/07/2018 10:15:00,1901,2262,1233,0,0,0,0,0,0,122,False,
12/07/2018 09:05:35,540,1273,716,0,0,0,0,0,0,107,False,
12/07/2018 08:43:37,499,298,234,0,0,0,0,0,0,20,False,
11/07/2018 16:30:00,1078,134,0,0,0,0,0,0,0,88,True,
11/07/2018 14:59:25,1060,214,1375,0,0,0,0,0,0,49,False,
11/07/2018 12:36:47,659,386,323,0,0,0,0,0,0,86,False,
11/07/2018 10:30:27,498,231,198,0,0,0,0,0,0,46,False,
11/07/2018 10:09:00,754,244,698,0,0,0,0,0,0,154,False,
11/07/2018 08:30:49,1125,107,0,0,0,0,0,0,0,10,True,
10/07/2018 09:00:32,1285,1060,973,0,0,0,0,0,0,42,False,
09/07/2018 18:01:15,1441,3255,74,0,0,0,0,0,0,7,False,
09/07/2018 16:12:22,351,33,129,0,0,0,0,0,0,33,False,
09/07/2018 14:00:14,631,162,278,0,0,0,0,0,0,59,False,
08/07/2018 11:30:01,3423,226,872,0,0,0,0,0,0,70,False,
07/07/2018 11:11:00,1640,207,0,0,0,0,0,0,0,4,True,
06/07/2018 09:30:31,2246,353,600,0,0,0,0,0,0,25,False,
05/07/2018 17:12:28,437,26,25,0,0,0,0,0,0,19,False,
05/07/2018 14:00:45,942,82,191,0,0,0,0,0,0,33,False,
04/07/2018 10:52:05,1187,1826,1099,0,0,0,0,0,0,12,False,
03/07/2018 20:03:33,1268,98,0,0,0,0,0,0,0,171,True,
03/07/2018 16:08:36,2846,122,300,0,0,0,0,0,0,21,False,
03/07/2018 13:30:01,999,67,997,0,0,0,0,0,0,20,False,
03/07/2018 10:01:30,868,24,0,0,0,0,0,0,0,12,True,
02/07/2018 12:00:43,2654,221,963,0,0,0,0,0,0,99,False,
02/07/2018 10:30:41,1494,109,470,0,0,0,0,0,0,13,False,
01/07/2018 11:00:02,1555,220,314,0,0,0,0,0,0,38,False,
29/06/2018 13:36:46,4275,1635,2436,0,0,0,0,0,0,23,False,
28/06/2018 11:30:04,2539,180,1205,0,0,0,0,0,0,103,False,
27/06/2018 15:21:48,846,45,16,0,0,0,0,0,0,45,False,
27/06/2018 10:30:00,734,214,162,0,0,0,0,0,0,109,False,
26/06/2018 13:23:55,6727,1184,3580,0,0,0,0,0,0,31,False,
26/06/2018 10:27:34,437,154,337,0,0,0,0,0,0,46,False,
25/06/2018 10:30:08,1331,81,280,0,0,0,0,0,0,21,False,
25/06/2018 09:30:13,1466,60,344,0,0,0,0,0,0,23,False,
24/06/2018 11:48:43,7911,746,749,0,0,0,0,0,0,41,False,
24/06/2018 09:33:45,7056,482,2833,0,0,0,0,0,0,60,False,
24/06/2018 09:00:07,752,138,93,0,0,0,0,0,0,39,False,
23/06/2018 21:58:27,546,251,214,0,0,0,0,0,0,44,False,
23/06/2018 21:08:25,152,22,46,0,0,0,0,0,0,13,False,
23/06/2018 21:00:10,430,119,138,0,0,0,0,0,0,42,False,
23/06/2018 17:13:42,794,167,528,0,0,0,0,0,0,28,False,
22/06/2018 14:04:19,1809,141,136,0,0,0,0,0,0,74,False,
22/06/2018 09:30:01,1765,202,1546,0,0,0,0,0,0,20,False,
22/06/2018 08:30:37,1451,594,582,0,0,0,0,0,0,14,False,
21/06/2018 12:21:04,1129,628,1653,0,0,0,0,0,0,152,False,
21/06/2018 09:30:14,1537,1073,334,0,0,0,0,0,0,39,False,
20/06/2018 16:49:59,5585,1199,1604,0,0,0,0,0,0,28,False,
20/06/2018 16:39:38,806,35,188,0,0,0,0,0,0,30,True,
19/06/2018 13:35:09,2965,2107,7225,0,0,0,0,0,0,63,False,
19/06/2018 11:00:24,1572,134,566,0,0,0,0,0,0,60,False,
19/06/2018 08:30:24,1032,473,1214,0,0,0,0,0,0,136,False,
18/06/2018 15:08:21,337,43,213,0,0,0,0,0,0,119,False,
18/06/2018 09:30:38,898,217,522,0,0,0,0,0,0,36,False,
17/06/2018 09:30:06,1308,423,957,0,0,0,0,0,0,129,False,
16/06/2018 20:30:44,4698,996,383,0,0,0,0,0,0,28,False,
16/06/2018 11:39:33,640,177,118,0,0,0,0,0,0,67,False,
15/06/2018 09:26:56,1411,688,2547,0,0,0,0,0,0,85,False,
14/06/2018 13:00:01,867,630,4683,0,0,0,0,0,0,31,False,
14/06/2018 12:31:54,3654,617,650,0,0,0,0,0,0,21,False,
14/06/2018 08:30:21,584,733,735,0,0,0,0,0,0,34,False,
13/06/2018 09:00:13,759,226,1440,0,0,0,0,0,0,46,False,
12/06/2018 09:30:07,681,208,566,0,0,0,0,0,0,47,False,
12/06/2018 08:30:25,2305,132,428,0,0,0,0,0,0,22,False,
11/06/2018 20:57:12,347,79,43,0,0,0,0,0,0,7,False,
11/06/2018 12:30:11,600,326,495,0,0,0,0,0,0,32,False,
11/06/2018 09:59:34,360,40,76,0,0,0,0,0,0,8,False,
10/06/2018 19:57:27,2041,333,1009,0,0,0,0,0,0,36,False,
10/06/2018 10:29:09,1906,523,2247,0,0,0,0,0,0,15,False,
10/06/2018 09:30:07,487,107,328,0,0,0,0,0,0,137,False,
09/06/2018 20:30:17,4376,979,0,0,0,0,0,0,0,135,True,
09/06/2018 09:59:36,1716,110,808,0,0,0,0,0,0,24,True,
08/06/2018 10:30:16,1825,952,3321,0,0,0,0,0,0,67,False,
08/06/2018 09:16:34,2164,172,595,0,0,0,0,0,0,8,False,
08/06/2018 08:30:45,646,190,0,0,0,0,0,0,0,10,True,
07/06/2018 16:30:49,11531,1109,4773,0,0,0,0,0,0,136,False,
07/06/2018 09:00:08,11192,2215,3836,0,0,0,0,0,0,12,False,
06/06/2018 13:30:23,1743,323,188,0,0,0,0,0,0,42,False,
06/06/2018 12:20:28,2035,403,4972,0,0,0,0,0,0,29,False,
06/06/2018 08:30:12,696,448,587,0,0,0,0,0,0,51,False,
05/06/2018 17:07:10,330,34,13,0,0,0,0,0,0,10,False,
05/06/2018 08:47:28,2072,953,4310,0,0,0,0,0,0,68,False,
04/06/2018 10:30:51,2817,850,1219,0,0,0,0,0,0,17,False,
04/06/2018 09:35:41,298,135,217,0,0,0,0,0,0,127,False,
04/06/2018 08:10:28,2866,92,587,0,0,0,0,0,0,25,False,
03/06/2018 19:38:00,773,58,284,0,0,0,0,0,0,41,True,
03/06/2018 16:30:02,383,195,201,0,0,0,0,0,0,38,False,
03/06/2018 09:44:09,474,98,0,0,0,0,0,0,0,193,True,
02/06/2018 20:08:00,2058,1624,4287,0,0,0,0,0,0,80,False,
02/06/2018 12:23:10,951,82,131,0,0,0,0,0,0,13,False,
31/05/2018 16:10:58,1028,1101,748,0,0,0,0,0,0,75,False,
31/05/2018 12:00:04,395,71,197,0,0,0,0,0,0,132,False,
31/05/2018 11:00:02,530,171,173,0,0,0,0,0,0,28,False,
31/05/2018 10:01:31,582,315,345,0,0,0,0,0,0,50,False,
29/05/2018 10:30:51,416,86,326,0,0,0,0,0,0,119,False,
29/05/2018 09:00:05,1092,181,853,0,0,0,0,0,0,40,False,
28/05/2018 12:00:57,437,158,176,0,0,0,0,0,0,52,False,
28/05/2018 10:33:35,2180,1056,347,0,0,0,0,0,0,36,False,
28/05/2018 09:31:49,1466,1021,558,0,0,0,0,0,0,43,False,
27/05/2018 22:34:27,1066,192,140,0,0,0,0,0,0,9,False,
27/05/2018 18:33:34,1106,176,0,0,0,0,0,0,0,55,True,
27/05/2018 12:30:01,629,270,0,0,0,0,0,0,0,6,True,
27/05/2018 10:30:26,2874,302,400,0,0,0,0,0,0,29,False,
27/05/2018 08:00:09,6915,536,0,0,0,0,0,0,0,130,True,
26/05/2018 11:00:03,624,231,297,0,0,0,0,0,0,25,False,
25/05/2018 13:28:23,3309,333,1575,0,0,0,0,0,0,29,False,
25/05/2018 10:00:21,490,236,135,0,0,0,0,0,0,76,False,
25/05/2018 08:30:30,724,380,0,0,0,0,0,0,0,29,True,
24/05/2018 18:16:20,3265,271,1501,0,0,0,0,0,0,13,False,
24/05/2018 12:30:01,8350,1674,3027,0,0,0,0,0,0,14,False,
24/05/2018 11:30:00,296,85,136,0,0,0,0,0,0,11,False,
24/05/2018 08:00:49,1847,325,0,0,0,0,0,0,0,19,True,
23/05/2018 14:03:25,3120,216,1156,0,0,0,0,0,0,40,False,
23/05/2018 08:57:41,544,110,214,0,0,0,0,0,0,30,False,
23/05/2018 08:30:51,1651,177,0,0,0,0,0,0,0,124,True,
22/05/2018 13:30:01,3262,352,979,0,0,0,0,0,0,13,False,
22/05/2018 10:16:10,2790,71,1358,0,0,0,0,0,0,8,False,
21/05/2018 13:00:37,8146,1662,4206,0,0,0,0,0,0,54,False,
21/05/2018 10:30:20,8231,733,4367,0,0,0,0,0,0,61,False,
21/05/2018 09:54:09,547,35,64,0,0,0,0,0,0,30,False,
21/05/2018 08:30:36,345,99,124,0,0,0,0,0,0,16,False,
20/05/2018 10:07:22,5356,214,1032,0,0,0,0,0,0,28,False,
19/05/2018 21:07:11,1794,1277,2657,0,0,0,0,0,0,37,False,
19/05/2018 21:00:44,1036,400,706,0,0,0,0,0,0,45,False,
19/05/2018 16:41:04,965,270,1513,0,0,0,0,0,0,36,False,
18/05/2018 21:12:47,1988,1143,812,0,0,0,0,0,0,53,False,
17/05/2018 11:00:07,780,241,820,0,0,0,0,0,0,34,False,
17/05/2018 09:40:58,2258,1759,1626,0,0,0,0,0,0,21,False,
17/05/2018 09:09:25,546,300,163,0,0,0,0,0,0,27,False,
16/05/2018 19:35:09,5322,562,979,0,0,0,0,0,0,23,False,
16/05/2018 09:30:08,51115,13896,32329,0,0,0,0,0,0,105,False,
15/05/2018 10:00:33,5010,1213,964,0,0,0,0,0,0,18,False,
15/05/2018 08:30:38,2272,1485,2789,0,0,0,0,0,0,89,False,
15/05/2018 07:30:32,727,156,139,0,0,0,0,0,0,24,False,
14/05/2018 12:18:33,817,43,0,0,0,0,0,0,0,23,True,
13/05/2018 11:59:04,2594,240,376,0,0,0,0,0,0,5,False,
13/05/2018 08:00:40,3433,81,221,0,0,0,0,0,0,49,False,
13/05/2018 07:35:00,1587,36,143,0,0,0,0,0,0,18,False,
13/05/2018 01:54:03,10567,307,1009,0,0,0,0,0,0,28,False,
12/05/2018 21:00:57,563,382,584,0,0,0,0,0,0,125,False,
11/05/2018 16:59:56,309,60,44,0,0,0,0,0,0,18,False,
11/05/2018 09:30:38,1101,990,593,0,0,0,0,0,0,19,False,
09/05/2018 15:19:03,396,76,232,0,0,0,0,0,0,31,False,
09/05/2018 14:30:42,146,61,32,0,0,0,0,0,0,103,False,
08/05/2018 23:47:24,4352,178,604,0,0,0,0,0,0,28,False,
07/05/2018 10:31:16,2344,830,2116,0,0,0,0,0,0,38,False,
06/05/2018 11:30:04,445,33,46,0,0,0,0,0,0,33,False,
05/05/2018 20:05:03,3023,1110,658,0,0,0,0,0,0,64,False,
05/05/2018 19:22:16,416,200,481,0,0,0,0,0,0,14,False,
05/05/2018 12:21:51,541,212,299,0,0,0,0,0,0,46,False,
05/05/2018 11:10:31,1372,48,0,0,0,0,0,0,0,1,True,
04/05/2018 16:35:44,650,526,492,0,0,0,0,0,0,32,False,
03/05/2018 10:30:03,23181,6525,5307,0,0,0,0,0,0,12,False,
02/05/2018 18:00:43,1427,37,452,0,0,0,0,0,0,28,False,
02/05/2018 10:30:57,2344,405,1512,0,0,0,0,0,0,7,False,
02/05/2018 09:30:05,2329,1847,5317,0,0,0,0,0,0,56,False,
02/05/2018 08:54:53,1560,63,403,0,0,0,0,0,0,34,False,
01/05/2018 12:28:04,1040,51,205,0,0,0,0,0,0,4,False,
01/05/2018 10:30:55,244,111,32,0,0,0,0,0,0,41,False,
30/04/2018 19:38:23,1720,116,279,0,0,0,0,0,0,62,False,
30/04/2018 13:00:31,630,156,168,0,0,0,0,0,0,136,False,
30/04/2018 11:47:04,3195,122,1533,0,0,0,0,0,0,23,False,
29/04/2018 11:00:29,3040,358,309,0,0,0,0,0,0,9,False,
27/04/2018 17:58:36,590,88,105,0,0,0,0,0,0,15,False,
27/04/2018 13:00:51,968,80,190,0,0,0,0,0,0,7,False,
27/04/2018 11:00:48,4623,269,522,0,0,0,0,0,0,8,False,
26/04/2018 09:30:42,1092,325,766,0,0,0,0,0,0,36,False,
25/04/2018 16:40:31,194,28,24,0,0,0,0,0,0,20,False,
25/04/2018 12:30:01,1472,1274,2747,0,0,0,0,0,0,33,False,
25/04/2018 10:03:02,7178,452,4767,0,0,0,0,0,0,83,False,
24/04/2018 13:04:03,1036,140,160,0,0,0,0,0,0,9,False,
24/04/2018 10:24:40,241,36,157,0,0,0,0,0,0,60,False,
24/04/2018 08:30:41,383,72,177,0,0,0,0,0,0,25,False,
23/04/2018 21:44:16,1364,978,129,0,0,0,0,0,0,5,False,
23/04/2018 14:00:07,514,13,87,0,0,0,0,0,0,10,False,
